,day,month,year,dow,hour,min,depICAO,craftType,airline
443,04,12,2022,Sunday,18,45,TNCC,Boeing,American
444,04,12,2022,Sunday,18,01,KCHA,Embraer,American
445,04,12,2022,Sunday,18,47,KGSO,Embraer,American
446,04,12,2022,Sunday,18,45,MMUN,Airbus,American
447,04,12,2022,Sunday,18,20,MMMX,Airbus,American
448,04,12,2022,Sunday,18,44,MKJS,Airbus,American
449,04,12,2022,Sunday,18,07,KSTS,Other,XOJ
450,04,12,2022,Sunday,19,14,KMCO,Airbus,American
451,04,12,2022,Sunday,19,40,KAUS,Boeing,American
452,04,12,2022,Sunday,19,06,TIST,Airbus,American
453,04,12,2022,Sunday,19,32,KEWR,Airbus,American
454,04,12,2022,Sunday,19,12,MDPC,Canadair Regional,American
455,04,12,2022,Sunday,19,06,KLAX,Airbus,American
456,04,12,2022,Sunday,19,05,KJAX,Airbus,American
457,04,12,2022,Sunday,19,08,KPHX,Airbus,American
458,04,12,2022,Sunday,19,01,TKPK,Airbus,American
459,04,12,2022,Sunday,19,38,KOKC,Airbus,American
460,04,12,2022,Sunday,19,37,KMIA,Boeing,American
461,04,12,2022,Sunday,19,17,KDEN,Airbus,American
462,04,12,2022,Sunday,19,36,KPVD,Airbus,American
463,04,12,2022,Sunday,19,22,KBDL,Airbus,American
464,04,12,2022,Sunday,19,16,KBOS,Boeing,American
465,04,12,2022,Sunday,19,43,KMSN,Airbus,American
466,04,12,2022,Sunday,19,06,KBWI,Airbus,American
467,04,12,2022,Sunday,19,45,KRIC,Airbus,American
468,04,12,2022,Sunday,19,24,KDFW,Airbus,American
469,04,12,2022,Sunday,19,31,KMSY,Airbus,American
470,04,12,2022,Sunday,19,41,KILM,Airbus,American
471,04,12,2022,Sunday,19,10,MDPP,Airbus,American
472,04,12,2022,Sunday,19,43,KBNA,Canadair Regional,American
473,04,12,2022,Sunday,19,40,KCHO,Embraer,American
474,04,12,2022,Sunday,19,35,KCRW,Canadair Regional,American
475,04,12,2022,Sunday,19,11,KECP,Canadair Regional,American
476,04,12,2022,Sunday,19,34,KLFT,Canadair Regional,American
477,04,12,2022,Sunday,19,30,KMHT,Canadair Regional,American
478,04,12,2022,Sunday,19,48,KORF,Canadair Regional,American
479,04,12,2022,Sunday,19,02,MRLB,Boeing,American
480,04,12,2022,Sunday,19,02,KDAB,Canadair Regional,American
481,04,12,2022,Sunday,19,40,KCHS,Airbus,American
482,04,12,2022,Sunday,19,46,KMYR,Canadair Regional,American
483,04,12,2022,Sunday,19,07,KGRR,Airbus,American
484,04,12,2022,Sunday,19,37,KROA,Embraer,American
485,04,12,2022,Sunday,19,50,KFWA,Embraer,American
486,04,12,2022,Sunday,19,10,KCAE,Embraer,American
487,04,12,2022,Sunday,19,15,KLYH,Embraer,American
488,04,12,2022,Sunday,19,25,TJSJ,Boeing,American
489,04,12,2022,Sunday,19,00,TNCA,Boeing,American
490,04,12,2022,Sunday,19,27,KATL,Airbus,American
491,04,12,2022,Sunday,19,30,KDTW,Boeing,Delta Air Lines
492,04,12,2022,Sunday,19,30,KATL,Boeing,Delta Air Lines
493,04,12,2022,Sunday,19,12,KJFK,Canadair Regional,Delta Air Lines
494,04,12,2022,Sunday,18,58,KIAD,Embraer,United
495,04,12,2022,Sunday,19,18,KVPS,Airbus,American
496,04,12,2022,Sunday,19,14,KTPA,Airbus,American
497,04,12,2022,Sunday,19,39,KORD,Boeing,American
498,04,12,2022,Sunday,19,02,KBHM,Canadair Regional,American
499,04,12,2022,Sunday,19,17,KLAS,Airbus,American
500,04,12,2022,Sunday,18,22,KBHM,Embraer,Envoy Air
501,04,12,2022,Sunday,19,35,KFLL,Airbus,Spirit
502,04,12,2022,Sunday,19,27,KPIT,Other,RVJ
503,04,12,2022,Sunday,20,55,TNCA,Boeing,American
504,04,12,2022,Sunday,20,53,CYUL,Airbus,American
505,04,12,2022,Sunday,20,27,KPHL,Airbus,American
506,04,12,2022,Sunday,20,25,MMUN,Airbus,American
507,04,12,2022,Sunday,20,26,KMEM,Airbus,American
508,04,12,2022,Sunday,20,59,TAPA,Boeing,American
509,04,12,2022,Sunday,20,50,KHXD,Boeing,American
510,04,12,2022,Sunday,20,48,KTYS,Canadair Regional,American
511,04,12,2022,Sunday,20,39,TBPB,Boeing,American
512,04,12,2022,Sunday,20,27,MBPV,Airbus,American
513,04,12,2022,Sunday,20,50,KFTY,Other,GAJ
514,04,12,2022,Sunday,20,10,KHXD,Embraer,Envoy Air
515,04,12,2022,Sunday,20,52,KMSN,Embraer,Envoy Air
516,04,12,2022,Sunday,20,31,KLEX,Embraer,Envoy Air
517,04,12,2022,Sunday,20,38,KSGF,Embraer,Envoy Air
518,04,12,2022,Sunday,20,39,KPDK,Other,Unknown/Private owner
519,04,12,2022,Sunday,20,28,KEWR,Embraer,United
520,04,12,2022,Sunday,20,20,KBWI,Boeing,Southwest
521,04,12,2022,Sunday,21,53,KJAX,Embraer,NetJets Aviation
522,04,12,2022,Sunday,21,02,KDFW,Airbus,American
523,04,12,2022,Sunday,21,53,KORF,Airbus,American
524,04,12,2022,Sunday,21,23,KIAH,Boeing,American
525,04,12,2022,Sunday,21,06,KMIA,Boeing,American
526,04,12,2022,Sunday,21,15,KMCO,Airbus,American
527,04,12,2022,Sunday,21,50,KPIT,Airbus,American
528,04,12,2022,Sunday,21,16,CYYZ,Airbus,American
529,04,12,2022,Sunday,21,34,KSRQ,Airbus,American
530,04,12,2022,Sunday,21,10,KJFK,Airbus,American
531,04,12,2022,Sunday,21,33,KBDL,Airbus,American
532,04,12,2022,Sunday,21,45,KBOS,Airbus,American
533,04,12,2022,Sunday,21,51,KALB,Airbus,American
534,04,12,2022,Sunday,21,44,KBUF,Airbus,American
535,04,12,2022,Sunday,21,36,KBNA,Airbus,American
536,04,12,2022,Sunday,21,30,KSAV,Airbus,American
537,04,12,2022,Sunday,21,39,KMYR,Airbus,American
538,04,12,2022,Sunday,21,22,KDEN,Airbus,American
539,04,12,2022,Sunday,21,20,KJAX,Airbus,American
540,04,12,2022,Sunday,21,21,KSEA,Airbus,American
541,04,12,2022,Sunday,21,49,KSFO,Airbus,American
542,04,12,2022,Sunday,21,38,KSAN,Airbus,American
543,04,12,2022,Sunday,21,17,KDCA,Airbus,American
544,04,12,2022,Sunday,21,50,KDSM,Embraer,American
545,04,12,2022,Sunday,21,41,KMSN,Embraer,American
546,04,12,2022,Sunday,21,04,KLEX,Embraer,American
547,04,12,2022,Sunday,21,37,KGRR,Embraer,American
548,04,12,2022,Sunday,21,24,KTPA,Airbus,American
549,04,12,2022,Sunday,21,26,KRDU,Airbus,American
550,04,12,2022,Sunday,21,31,KRIC,Boeing,American
551,04,12,2022,Sunday,21,07,KLAX,Airbus,American
552,04,12,2022,Sunday,21,35,KRSW,Airbus,American
553,04,12,2022,Sunday,21,46,KSYR,Airbus,American
554,04,12,2022,Sunday,21,19,KSGF,Embraer,American
555,04,12,2022,Sunday,21,37,KAUS,Airbus,American
556,04,12,2022,Sunday,21,17,KFLL,Airbus,American
557,04,12,2022,Sunday,21,35,KATL,Canadair Regional,American
558,04,12,2022,Sunday,21,25,KTRI,Canadair Regional,American
559,04,12,2022,Sunday,21,38,KMDT,Canadair Regional,American
560,04,12,2022,Sunday,21,35,KMKE,Canadair Regional,American
561,04,12,2022,Sunday,21,28,KGSP,Canadair Regional,American
562,04,12,2022,Sunday,21,47,KGSO,Canadair Regional,American
563,04,12,2022,Sunday,21,48,KTLH,Canadair Regional,American
564,04,12,2022,Sunday,21,42,KPHF,Embraer,American
565,04,12,2022,Sunday,21,40,KDAY,Embraer,American
566,04,12,2022,Sunday,21,38,KCSG,Embraer,American
567,04,12,2022,Sunday,21,20,KFLO,Embraer,American
568,04,12,2022,Sunday,21,28,KEYW,Airbus,American
569,04,12,2022,Sunday,21,26,KPBI,Airbus,American
570,04,12,2022,Sunday,21,36,KEWR,Boeing,American
571,04,12,2022,Sunday,21,58,KDFW,Airbus,American
572,04,12,2022,Sunday,21,39,KMSP,Boeing,Delta Air Lines
573,04,12,2022,Sunday,21,56,KORD,Canadair Regional,Delta Air Lines
574,04,12,2022,Sunday,21,30,KMCO,Airbus,Frontier
575,04,12,2022,Sunday,21,28,KLUK,Other,Unknown/Private owner
576,04,12,2022,Sunday,21,40,KSTS,Other,Unknown/Private owner
577,04,12,2022,Sunday,21,10,KPDK,Other,Unknown/Private owner
578,04,12,2022,Sunday,21,06,KMCO,Airbus,Spirit
579,04,12,2022,Sunday,21,39,KEWR,Airbus,United
580,04,12,2022,Sunday,21,16,KORD,Boeing,United
581,04,12,2022,Sunday,22,28,KHPN,Other,NetJets Aviation
582,04,12,2022,Sunday,20,22,TLPL,Airbus,American
583,04,12,2022,Sunday,20,56,MMSD,Boeing,American
584,04,12,2022,Sunday,21,39,KPNS,Airbus,Allegiant Air
585,04,12,2022,Sunday,21,01,KDSM,Embraer,Envoy Air
586,04,12,2022,Sunday,21,00,KGRR,Embraer,Envoy Air
587,04,12,2022,Sunday,22,55,KPHL,Airbus,American
588,04,12,2022,Sunday,22,58,KIAH,Boeing,United
589,04,12,2022,Sunday,22,10,KDEN,Boeing,Southwest
590,04,12,2022,Sunday,23,59,KDFW,Airbus,American
591,04,12,2022,Sunday,23,33,KORD,Boeing,American
592,04,12,2022,Sunday,23,50,KATL,Boeing,Delta Air Lines
593,04,12,2022,Sunday,23,30,KMSP,Boeing,Delta Air Lines
594,04,12,2022,Sunday,23,28,KDTW,Boeing,Delta Air Lines
595,04,12,2022,Sunday,22,10,KPDK,Other,Unknown/Private owner
596,05,12,2022,Monday,21,32,KIAD,Canadair Regional,American
597,05,12,2022,Monday,23,55,KMIA,Boeing,American
598,05,12,2022,Monday,00,32,KMSN,Other,Unknown/Private owner
599,05,12,2022,Monday,01,39,KCVG,Boeing,ATI
600,05,12,2022,Monday,04,57,KLAS,Airbus,Frontier
601,05,12,2022,Monday,05,51,KSLC,Airbus,American
602,05,12,2022,Monday,05,05,KDEN,Airbus,American
603,05,12,2022,Monday,05,54,KPDX,Airbus,American
604,05,12,2022,Monday,05,44,KPHX,Airbus,American
605,05,12,2022,Monday,05,59,KLAS,Airbus,American
606,05,12,2022,Monday,06,18,KONT,Airbus,American
607,05,12,2022,Monday,06,51,KDCA,Airbus,American
608,05,12,2022,Monday,06,20,KSFO,Airbus,American
609,05,12,2022,Monday,06,02,KSJC,Airbus,American
610,05,12,2022,Monday,06,10,KSMF,Airbus,American
611,05,12,2022,Monday,06,15,KSEA,Airbus,American
612,05,12,2022,Monday,06,02,KLAX,Airbus,American
613,05,12,2022,Monday,06,02,KSAN,Airbus,American
614,05,12,2022,Monday,05,15,KINT,Other,Unknown/Private owner
615,05,12,2022,Monday,06,15,KLAS,Airbus,Spirit
616,05,12,2022,Monday,07,55,KGSO,Airbus,American
617,05,12,2022,Monday,07,52,KCMH,Airbus,American
618,05,12,2022,Monday,07,57,KGSP,Airbus,American
619,05,12,2022,Monday,07,59,KROC,Airbus,American
620,05,12,2022,Monday,07,47,KSDF,Airbus,American
621,05,12,2022,Monday,07,00,KLAS,Airbus,American
622,05,12,2022,Monday,07,54,KATL,Airbus,American
623,05,12,2022,Monday,07,58,KBUF,Airbus,American
624,05,12,2022,Monday,07,46,KMCO,Airbus,American
625,05,12,2022,Monday,07,06,KILM,Airbus,American
626,05,12,2022,Monday,07,35,KLAX,Airbus,American
627,05,12,2022,Monday,07,56,KPBI,Boeing,American
628,05,12,2022,Monday,07,58,KFAY,Canadair Regional,American
629,05,12,2022,Monday,07,08,KRDU,Boeing,American
630,05,12,2022,Monday,07,56,KOAJ,Embraer,American
631,05,12,2022,Monday,07,58,KPHF,Embraer,American
632,05,12,2022,Monday,07,54,KCHA,Embraer,American
633,05,12,2022,Monday,07,52,KBOS,Airbus,American
634,05,12,2022,Monday,07,50,KSFO,Airbus,American
635,05,12,2022,Monday,07,48,KIND,Canadair Regional,American
636,05,12,2022,Monday,07,36,KAGS,Canadair Regional,American
637,05,12,2022,Monday,07,58,KGNV,Canadair Regional,American
638,05,12,2022,Monday,07,58,KMEM,Boeing,American
639,05,12,2022,Monday,07,52,KJAX,Airbus,American
640,05,12,2022,Monday,07,44,KSGF,Embraer,Envoy Air
641,05,12,2022,Monday,08,09,KCHS,Boeing,American
642,05,12,2022,Monday,08,11,KSTL,Boeing,American
643,05,12,2022,Monday,08,08,KBWI,Airbus,American
644,05,12,2022,Monday,08,15,KBDL,Boeing,American
645,05,12,2022,Monday,08,21,KPVD,Airbus,American
646,05,12,2022,Monday,08,28,CYYZ,Airbus,American
647,05,12,2022,Monday,08,18,KORD,Boeing,American
648,05,12,2022,Monday,08,03,KRIC,Airbus,American
649,05,12,2022,Monday,08,27,KBNA,Boeing,American
650,05,12,2022,Monday,08,21,KFLL,Airbus,American
651,05,12,2022,Monday,08,05,KTPA,Airbus,American
652,05,12,2022,Monday,08,02,KCVG,Airbus,American
653,05,12,2022,Monday,08,17,KGRR,Airbus,American
654,05,12,2022,Monday,08,06,KJFK,Boeing,American
655,05,12,2022,Monday,08,00,KAVL,Airbus,American
656,05,12,2022,Monday,08,04,KEWR,Boeing,American
657,05,12,2022,Monday,08,23,KDFW,Airbus,American
658,05,12,2022,Monday,08,29,KPIT,Airbus,American
659,05,12,2022,Monday,08,25,KSGF,Embraer,American
660,05,12,2022,Monday,08,03,KMIA,Airbus,American
661,05,12,2022,Monday,08,16,KALB,Airbus,American
662,05,12,2022,Monday,08,38,KHPN,Canadair Regional,American
663,05,12,2022,Monday,08,15,KCAE,Canadair Regional,American
664,05,12,2022,Monday,08,34,KDAY,Canadair Regional,American
665,05,12,2022,Monday,08,26,KCRW,Canadair Regional,American
666,05,12,2022,Monday,08,07,KTRI,Canadair Regional,American
667,05,12,2022,Monday,08,33,KDCA,Canadair Regional,American
668,05,12,2022,Monday,08,30,KMDT,Canadair Regional,American
669,05,12,2022,Monday,08,29,KSYR,Airbus,American
670,05,12,2022,Monday,08,13,KHSV,Canadair Regional,American
671,05,12,2022,Monday,08,01,KPNS,Canadair Regional,American
672,05,12,2022,Monday,08,11,KMLB,Canadair Regional,American
673,05,12,2022,Monday,08,01,KSBN,Canadair Regional,American
674,05,12,2022,Monday,08,25,KTYS,Canadair Regional,American
675,05,12,2022,Monday,08,20,KCAK,Canadair Regional,American
676,05,12,2022,Monday,08,21,KTLH,Canadair Regional,American
677,05,12,2022,Monday,08,35,KBHM,Canadair Regional,American
678,05,12,2022,Monday,08,18,KABE,Canadair Regional,American
679,05,12,2022,Monday,08,26,KBTR,Canadair Regional,American
680,05,12,2022,Monday,08,27,KLYH,Embraer,American
681,05,12,2022,Monday,08,18,KROA,Embraer,American
682,05,12,2022,Monday,08,26,KLEX,Embraer,American
683,05,12,2022,Monday,08,19,KEWN,Embraer,American
684,05,12,2022,Monday,08,14,KHTS,Embraer,American
685,05,12,2022,Monday,08,21,KCHO,Embraer,American
686,05,12,2022,Monday,08,13,KFWA,Embraer,American
687,05,12,2022,Monday,08,30,KSBY,Embraer,American
688,05,12,2022,Monday,08,07,KLGA,Airbus,American
689,05,12,2022,Monday,08,10,KSAV,Airbus,American
690,05,12,2022,Monday,08,13,KDTW,Airbus,American
691,05,12,2022,Monday,08,09,KAVP,Airbus,American
692,05,12,2022,Monday,08,13,KRDU,Airbus,American
693,05,12,2022,Monday,08,02,KCLE,Airbus,American
694,05,12,2022,Monday,08,20,KPHL,Airbus,American
695,05,12,2022,Monday,08,32,KATL,Boeing,Delta Air Lines
696,05,12,2022,Monday,08,14,KFLL,Airbus,Spirit
697,05,12,2022,Monday,09,16,KBOS,Airbus,American
698,05,12,2022,Monday,09,54,KMSY,Airbus,American
699,05,12,2022,Monday,09,56,KBHM,Airbus,American
700,05,12,2022,Monday,09,17,KCMH,Airbus,American
701,05,12,2022,Monday,08,00,KSHD,Embraer,Contour Aviation
702,05,12,2022,Monday,08,00,KCKB,Embraer,Contour Aviation
703,05,12,2022,Monday,09,52,KEWR,Boeing,American
704,05,12,2022,Monday,09,57,CYYZ,Airbus,American
705,05,12,2022,Monday,09,51,KMEM,Airbus,American
706,05,12,2022,Monday,09,58,KOKC,Airbus,American
707,05,12,2022,Monday,09,43,KMCI,Boeing,American
708,05,12,2022,Monday,09,56,KRSW,Airbus,American
709,05,12,2022,Monday,09,18,KMCO,Airbus,American
710,05,12,2022,Monday,09,10,KIAD,Airbus,American
711,05,12,2022,Monday,09,56,KDSM,Canadair Regional,American
712,05,12,2022,Monday,09,15,KORF,Canadair Regional,American
713,05,12,2022,Monday,09,31,KGPT,Canadair Regional,American
714,05,12,2022,Monday,09,54,KORD,Boeing,American
715,05,12,2022,Monday,09,19,KLGA,Boeing,American
716,05,12,2022,Monday,09,58,KSTL,Airbus,American
717,05,12,2022,Monday,09,25,KDTW,Boeing,Delta Air Lines
718,05,12,2022,Monday,09,45,KBKW,Embraer,Contour Aviation
719,05,12,2022,Monday,09,30,KMSL,Embraer,Contour Aviation
720,05,12,2022,Monday,09,36,KATW,Embraer,Envoy Air
721,05,12,2022,Monday,09,59,KORD,Airbus,United
722,05,12,2022,Monday,09,25,KBWI,Boeing,Southwest
723,05,12,2022,Monday,09,42,KXNA,Embraer,Envoy Air
724,05,12,2022,Monday,10,37,KPDK,Other,NetJets Aviation
725,05,12,2022,Monday,10,32,KOMA,Boeing,American
726,05,12,2022,Monday,10,15,KDAB,Airbus,American
727,05,12,2022,Monday,10,07,KMKE,Airbus,American
728,05,12,2022,Monday,10,11,KMSN,Airbus,American
729,05,12,2022,Monday,10,16,KEYW,Airbus,American
730,05,12,2022,Monday,10,09,KPIT,Airbus,American
731,05,12,2022,Monday,10,28,KRDU,Airbus,American
732,05,12,2022,Monday,10,23,KRIC,Airbus,American
733,05,12,2022,Monday,10,06,KCLE,Boeing,American
734,05,12,2022,Monday,10,06,KFLL,Airbus,American
735,05,12,2022,Monday,10,14,KATL,Airbus,American
736,05,12,2022,Monday,10,09,CYUL,Airbus,American
737,05,12,2022,Monday,10,29,KTUL,Boeing,American
738,05,12,2022,Monday,10,03,KMIA,Airbus,American
739,05,12,2022,Monday,10,00,KTPA,Airbus,American
740,05,12,2022,Monday,10,41,KMDT,Airbus,American
741,05,12,2022,Monday,10,09,KPHL,Boeing,American
742,05,12,2022,Monday,10,00,KAUS,Airbus,American
743,05,12,2022,Monday,10,30,KSAT,Boeing,American
744,05,12,2022,Monday,10,11,KIND,Boeing,American
745,05,12,2022,Monday,10,29,KDFW,Airbus,American
746,05,12,2022,Monday,10,30,KCVG,Canadair Regional,American
747,05,12,2022,Monday,10,18,KSHV,Canadair Regional,American
748,05,12,2022,Monday,10,17,KBGR,Canadair Regional,American
749,05,12,2022,Monday,10,21,KERI,Embraer,American
750,05,12,2022,Monday,10,23,KEVV,Embraer,American
751,05,12,2022,Monday,10,07,KMGM,Embraer,American
752,05,12,2022,Monday,10,28,KROA,Embraer,American
753,05,12,2022,Monday,10,34,KBOS,Airbus,American
754,05,12,2022,Monday,10,30,KBNA,Airbus,American
755,05,12,2022,Monday,10,19,KSRQ,Boeing,American
756,05,12,2022,Monday,10,05,KPWM,Airbus,American
757,05,12,2022,Monday,10,18,KTYS,Airbus,American
758,05,12,2022,Monday,10,26,KDCA,Boeing,American
759,05,12,2022,Monday,10,17,KMSP,Boeing,American
760,05,12,2022,Monday,10,06,KLIT,Airbus,American
761,05,12,2022,Monday,10,18,KLGA,Boeing,American
762,05,12,2022,Monday,10,50,KMCO,Airbus,American
763,05,12,2022,Monday,10,08,KCID,Airbus,American
764,05,12,2022,Monday,10,28,KATW,Embraer,American
765,05,12,2022,Monday,10,23,KXNA,Embraer,American
766,05,12,2022,Monday,10,06,KMCO,Airbus,American
767,05,12,2022,Monday,10,26,KMOB,Canadair Regional,American
768,05,12,2022,Monday,10,16,KBTV,Canadair Regional,American
769,05,12,2022,Monday,10,30,KSDF,Canadair Regional,American
770,05,12,2022,Monday,10,30,KPIA,Canadair Regional,American
771,05,12,2022,Monday,10,26,KPNS,Canadair Regional,American
772,05,12,2022,Monday,10,04,KMHT,Canadair Regional,American
773,05,12,2022,Monday,10,04,KJAN,Canadair Regional,American
774,05,12,2022,Monday,10,44,KMSP,Boeing,Delta Air Lines
775,05,12,2022,Monday,10,25,KJFK,Canadair Regional,Delta Air Lines
776,05,12,2022,Monday,10,39,KPDK,Other,Unknown/Private owner
777,05,12,2022,Monday,10,33,KAVL,Other,Unknown/Private owner
778,05,12,2022,Monday,10,18,KIAH,Embraer,United
779,05,12,2022,Monday,10,13,KIAD,Embraer,United
780,05,12,2022,Monday,10,40,KMDW,Boeing,Southwest
781,05,12,2022,Monday,10,18,KIAH,Embraer,Mesa
782,05,12,2022,Monday,11,55,KORF,Boeing,American
783,05,12,2022,Monday,11,59,KMCO,Airbus,American
784,05,12,2022,Monday,11,13,TJSJ,Airbus,American
785,05,12,2022,Monday,11,49,KIAH,Boeing,American
786,05,12,2022,Monday,11,15,KVPS,Airbus,American
787,05,12,2022,Monday,11,53,KDFW,Airbus,American
788,05,12,2022,Monday,11,53,KDTW,Airbus,American
789,05,12,2022,Monday,11,59,KTPA,Boeing,American
790,05,12,2022,Monday,11,51,KJFK,Boeing,American
791,05,12,2022,Monday,11,43,KFLO,Embraer,American
792,05,12,2022,Monday,11,55,KPHX,Airbus,American
793,05,12,2022,Monday,11,49,KBNA,Boeing,American
794,05,12,2022,Monday,11,10,KATL,Boeing,Delta Air Lines
795,05,12,2022,Monday,11,09,KATL,Boeing,Delta Air Lines
796,05,12,2022,Monday,11,52,KHXD,Embraer,Envoy Air
797,05,12,2022,Monday,11,10,KAVL,Other,Unknown/Private owner
798,05,12,2022,Monday,11,03,KMIA,Airbus,Spirit
799,05,12,2022,Monday,11,18,KEWR,Airbus,United
800,05,12,2022,Monday,12,27,KAFW,Boeing,ATI
801,05,12,2022,Monday,12,11,KRIC,Airbus,American
802,05,12,2022,Monday,12,10,KCHS,Airbus,American
803,05,12,2022,Monday,12,08,KJAX,Airbus,American
804,05,12,2022,Monday,12,22,KDCA,Airbus,American
805,05,12,2022,Monday,12,22,KFLL,Airbus,American
806,05,12,2022,Monday,12,59,KPNS,Airbus,American
807,05,12,2022,Monday,12,21,KSAV,Airbus,American
808,05,12,2022,Monday,12,27,KORD,Boeing,American
809,05,12,2022,Monday,11,18,KPBI,Other,Unknown/Private owner
810,05,12,2022,Monday,12,49,KTVI,Embraer,NetJets Aviation
811,05,12,2022,Monday,12,16,KIAD,Airbus,American
812,05,12,2022,Monday,12,38,KBNA,Boeing,American
813,05,12,2022,Monday,12,19,KLGA,Airbus,American
814,05,12,2022,Monday,12,06,KBWI,Airbus,American
815,05,12,2022,Monday,12,25,KMIA,Boeing,American
816,05,12,2022,Monday,12,06,KEWR,Boeing,American
817,05,12,2022,Monday,12,09,KSAT,Boeing,American
818,05,12,2022,Monday,12,30,KHXD,Embraer,American
819,05,12,2022,Monday,12,26,KXNA,Embraer,American
820,05,12,2022,Monday,12,25,KAUS,Boeing,American
821,05,12,2022,Monday,12,25,KPGV,Canadair Regional,American
822,05,12,2022,Monday,12,13,KTYS,Canadair Regional,American
823,05,12,2022,Monday,12,19,KMYR,Canadair Regional,American
824,05,12,2022,Monday,12,36,KGNV,Canadair Regional,American
825,05,12,2022,Monday,12,18,KGSP,Canadair Regional,American
826,05,12,2022,Monday,12,06,KCAK,Canadair Regional,American
827,05,12,2022,Monday,12,08,KHPN,Canadair Regional,American
828,05,12,2022,Monday,12,45,KTLH,Canadair Regional,American
829,05,12,2022,Monday,12,39,KHSV,Canadair Regional,American
830,05,12,2022,Monday,12,08,KDEN,Airbus,American
831,05,12,2022,Monday,12,28,KCHA,Embraer,American
832,05,12,2022,Monday,12,27,KCHO,Embraer,American
833,05,12,2022,Monday,12,14,KAGS,Embraer,American
834,05,12,2022,Monday,12,29,KPHF,Embraer,American
835,05,12,2022,Monday,12,02,KBOS,Airbus,American
836,05,12,2022,Monday,12,20,KPHL,Airbus,American
837,05,12,2022,Monday,12,07,KBOS,Embraer,JetBlue Airways
838,05,12,2022,Monday,12,12,KRDU,Airbus,American
839,05,12,2022,Monday,12,07,KRSW,Airbus,American
840,05,12,2022,Monday,12,05,KDTW,Boeing,Delta Air Lines
841,05,12,2022,Monday,12,48,KLGA,Canadair Regional,Delta Air Lines
842,05,12,2022,Monday,12,05,KDEN,Airbus,Frontier
843,05,12,2022,Monday,12,47,KMCO,Airbus,Spirit
844,05,12,2022,Monday,12,15,KMYR,Boeing,Sun Country
845,05,12,2022,Monday,12,44,KBED,Other,USC
846,05,12,2022,Monday,12,15,KBNA,Boeing,Southwest
847,05,12,2022,Monday,13,50,KBNA,Airbus,American
848,05,12,2022,Monday,13,52,KAUS,Airbus,American
849,05,12,2022,Monday,13,59,KBUF,Airbus,American
850,05,12,2022,Monday,13,48,KEWR,Boeing,American
851,05,12,2022,Monday,13,35,KBHM,Airbus,American
852,05,12,2022,Monday,13,43,KMYR,Airbus,American
853,05,12,2022,Monday,13,59,KSAN,Airbus,American
854,05,12,2022,Monday,13,28,KLAS,Airbus,American
